Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
21	104999	3.8086887701352437	100.34146	184.31926	495.34567	-1.0	0.4149998	1.8866502	4.229428	-1.0	4.6182475	0.43642834	8.624058	-4.1755066	7.0289288	-4.6098	0.13881129	0.057888653	-0.0060549974	0.0018920534	0.39503652	0.1683379	-0.02556394	0.0031796345
22	109999	4.016854665279388	127.698875	174.82335	476.93607	-1.0	191.71826	227.35237	480.26407	-1.0	5.111808	0.40360063	9.165156	2.0976636	3.1126857	-5.090249	0.13755889	0.0499061	-0.0040767426	0.0018514472	0.4011242	0.16759536	-0.027394403	0.0034260766
23	114999	4.226912654240926	74.64165	134.25323	495.49896	-1.1053984	193.54338	230.29329	487.2836	-1.0	5.580289	0.4302964	15.863592	1.1567184	5.0306897	-5.543379	0.13706128	0.054062877	-0.0028354756	0.001915047	0.4130143	0.19609085	-0.030400958	0.0032444277
24	119999	4.473887047767639	68.72758	127.56122	477.71277	-1.3800659	310.6797	209.20901	484.4824	-1.0	6.0580015	0.35015336	7.396142	4.592539	2.4054382	-6.0055456	0.13299362	0.045718	-0.0017655218	0.0016901216	0.4123642	0.18050192	-0.031148247	0.0032726189
25	124999	4.653342874712414	80.55399	100.6108	357.84784	-1.0	95.781555	187.71095	477.06973	-1.0	6.406577	0.3507623	11.056265	3.8947308	2.9536762	-6.331768	0.1311327	0.042033963	-0.0002822987	0.001907739	0.41632247	0.17488268	-0.03396138	0.0034961477
26	129999	4.888367282152176	88.81442	133.7737	430.79874	-1.0	278.53204	226.72656	473.39267	-1.0	6.769343	0.30750865	8.727819	5.4493895	5.2217326	-6.6783195	0.12816858	0.034112178	0.0011741682	0.0016894763	0.41756368	0.15752773	-0.036342714	0.0032949797
27	134999	5.075692624052365	66.468056	71.69266	196.61641	-1.0	126.65077	195.95273	470.411	-1.0	7.0308814	0.31208313	8.064072	1.7287295	2.4623322	-6.9292483	0.12750655	0.03619605	0.0031617035	0.0018602633	0.42883623	0.18160708	-0.03847579	0.0031896504
28	139999	5.293559083276325	84.423454	120.67431	354.17548	-1.0	218.15396	222.84189	470.6393	-1.0	7.3068204	0.2810936	8.258176	5.418308	1.8002709	-7.195491	0.12695788	0.027528862	0.0021991425	0.0016388352	0.42598134	0.15544212	-0.041560106	0.0032828918
29	144999	5.530199657148785	93.91619	140.12433	512.5813	-1.0	276.58627	226.3715	474.89963	-1.4694003	7.5732327	0.3015979	8.50636	4.2905755	1.60662	-7.451664	0.12728365	0.023685886	0.0018682892	0.0017095768	0.42459774	0.1578835	-0.04431809	0.0031302983
30	149999	5.791505512661404	33.44384	76.84641	361.80902	-2.5417578	352.3395	185.8173	469.93628	-1.0	8.098094	0.30552304	9.056088	6.722805	1.8933984	-7.975921	0.12883756	0.015740514	-0.0009185264	0.0017278832	0.41915333	0.10346333	-0.044625267	0.0029705358
31	154999	5.985826594895786	35.40189	94.44313	408.4642	-2.5480618	140.80266	214.72379	472.5786	-1.0	8.556798	0.36206043	21.288881	6.863287	5.1870623	-8.42536	0.12820686	0.021703165	-0.00066938583	0.001883169	0.42666054	0.1461517	-0.044832703	0.0029249198
32	159999	6.261182400054402	67.13764	123.19912	506.5046	-1.0	426.2438	142.54446	483.0328	-1.0	8.90123	0.3508248	11.934533	-3.5546868	5.1999235	-8.761698	0.12828255	0.02277986	-0.0025144198	0.0017835597	0.42370996	0.121338554	-0.047439046	0.0028679585
33	164999	6.480565842853652	110.66319	145.55621	467.78745	-1.0	234.53462	233.8521	478.23032	-1.553623	9.065545	0.30123654	12.576893	3.6079166	8.751904	-8.927512	0.12575847	0.01642113	-0.0043932926	0.0018983016	0.41925988	0.09716647	-0.051611353	0.003075084
34	169999	6.712686911026637	88.7038	153.94608	518.1364	-1.0	276.25452	225.15489	464.58905	-1.0	9.386432	0.26955432	10.519131	7.574693	1.2460687	-9.249222	0.1266647	0.022114014	-0.0034312394	0.0016585661	0.42599785	0.16288754	-0.049343992	0.002854783
35	174999	6.961292162868712	160.64375	192.09604	531.4608	-1.0	324.4388	208.61755	468.15686	-1.0	9.638997	0.31430385	12.002036	-2.7624567	7.2111163	-9.499942	0.12314378	0.018525243	-0.00295571	0.0016394933	0.41363326	0.1318528	-0.054006383	0.0035630863
36	179999	7.235799857576688	107.77434	157.87177	512.2337	-3.062267	431.89258	145.28688	512.7259	-1.0	10.169219	0.23360083	11.201696	8.972608	0.97543234	-10.037151	0.122619994	0.020897105	-0.0048137987	0.0017300972	0.4084429	0.13731547	-0.05466117	0.0026692473
37	184999	7.4424298971891405	73.673096	114.983505	330.46298	-1.0	191.54636	233.55116	493.7338	-1.0	10.567642	0.1964196	12.581752	9.271934	1.0378942	-10.429658	0.1202397	0.02188367	-0.004382362	0.0012888196	0.40731034	0.14430541	-0.055833776	0.00263528
38	189999	7.6626257508993145	58.21557	131.35774	553.3582	-1.0	243.48315	235.65677	493.00464	-1.0	10.80611	0.4751226	12.173669	-20.49396	24.642963	-10.666425	0.11869523	0.020924116	-0.0045305532	0.0013514172	0.40215275	0.13546859	-0.05824032	0.0023220445
39	194999	7.890186127225558	48.839287	105.98554	456.74783	-1.0	286.66656	237.10123	531.6213	-1.0	10.9331875	0.18006338	12.023639	9.910735	0.77675456	-10.791826	0.11820314	0.017495275	-0.0051360833	0.0012710061	0.39317948	0.104242235	-0.05782534	0.0026082527
40	199999	8.053840092751715	20.545334	80.3722	550.65967	-1.0	55.41804	151.6594	509.8583	-1.0	10.956589	0.19827071	11.663811	8.754992	18.155037	-10.806758	0.11370631	0.014064358	-0.0063412325	0.0015111681	0.38310924	0.105090484	-0.059486296	0.0028030546
41	204999	8.219224974645508	20.683384	79.16509	475.8027	-1.0	57.505383	150.50412	507.97604	-1.0	11.005931	0.22825749	12.917884	6.933242	3.0723596	-10.867242	0.112977296	0.023465047	-0.0054287766	0.0016502816	0.3811475	0.17086527	-0.061418444	0.0033760548
42	209999	8.462282677491507	20.058378	67.41415	412.02597	-1.0	341.0359	232.53093	538.8063	-1.0	11.037423	0.24597512	12.383088	10.047603	1.3098333	-10.893488	0.11272729	0.018671576	-0.0014577943	0.0015149071	0.37355405	0.10889839	-0.06660614	0.0025820376
43	214999	8.718059146934085	196.95377	194.81798	534.3893	-1.0	395.19678	204.10172	548.93494	-1.0	11.025994	0.27277198	11.949497	9.6901865	0.88202757	-10.878705	0.11195725	0.019886255	0.00070661935	0.0014100263	0.36495924	0.102582686	-0.06480899	0.0026275548
44	219999	8.93744014792972	80.71634	135.55241	503.70227	-1.0	250.61765	250.92807	517.0372	-1.0	11.005658	0.2959482	12.093438	9.927014	2.839313	-10.857109	0.11040235	0.019245217	0.0009884529	0.0014390396	0.36240393	0.1037853	-0.062292714	0.002792242
45	224999	9.180956988930703	216.65097	220.34467	512.1867	-1.0	349.13748	221.04074	584.26416	-1.0	11.1605425	0.32781866	12.206286	9.927578	0.6337927	-11.02319	0.10921809	0.0246134	0.001303314	0.0015233654	0.3666478	0.12813118	-0.0606636	0.0027412483
46	229999	9.45729088405768	61.759533	101.27795	298.79858	-1.0	445.4752	149.90498	526.91974	-1.0	11.402725	0.33600628	12.796604	10.009634	0.7712834	-11.267698	0.108841054	0.025139648	0.0007596719	0.0015996465	0.36945134	0.14134876	-0.061350197	0.0028074314
47	234999	9.706541413664818	96.29274	157.81136	566.75085	-1.0	359.21722	237.12004	545.9724	-1.0	11.626706	0.35191855	12.915232	10.073639	0.70546573	-11.491755	0.10857443	0.01874642	-0.0013113575	0.0017652679	0.36768618	0.111511976	-0.060911536	0.0026975488
48	239999	9.948455206420686	158.08925	149.5584	421.5245	-1.0	333.84015	230.05441	546.764	-1.0	11.8162565	0.3602504	12.926381	10.470923	1.3553858	-11.683184	0.11296468	0.031316124	-0.001190079	0.0017049441	0.37082148	0.17027839	-0.058403865	0.0026792511
49	244999	10.187172229488691	69.319405	124.189804	524.5905	-1.0	320.51733	218.9152	521.4935	-1.0	12.035019	0.37548327	13.138578	10.578342	0.62767136	-11.905641	0.11239131	0.021996466	4.623115e-05	0.0018929769	0.3672503	0.11992616	-0.058574993	0.002681836
50	249999	10.426380723847283	65.08045	125.4722	449.91574	-1.420737	335.79388	226.38019	546.01086	-1.0	12.233281	0.37529868	14.153217	10.890876	4.127414	-12.099407	0.110784926	0.017650712	0.00090304116	0.0019926804	0.36773676	0.10415552	-0.058163475	0.0028085187
51	254999	10.651442610886361	98.78797	146.95337	511.31985	-1.0	316.78098	266.63483	595.91174	-1.0	12.387675	0.37500867	13.619785	10.547661	0.8687334	-12.257355	0.10938231	0.024345057	0.0035897454	0.0023816468	0.36873344	0.12679237	-0.05653728	0.0028164785
52	259999	10.937012782626681	243.09155	239.99504	533.0869	2.7794335	537.91223	31.666817	586.0473	497.4236	12.6075535	0.38195056	13.941058	10.2720995	0.73225224	-12.47853	0.11062305	0.015409845	0.0026352277	0.0022324217	0.36422554	0.07864278	-0.053699926	0.0032196671
53	264999	11.21419745915466	79.78446	116.71808	394.6115	-1.0	469.53555	159.94765	567.7243	-1.0	12.633839	0.3980732	17.721037	9.46285	1.5528693	-12.490814	0.11206529	0.028572563	0.0004716478	0.0022016892	0.36688834	0.13247861	-0.052895483	0.0027458174
54	269999	11.457091207901637	97.95596	140.51917	538.48517	-1.0	339.30154	237.15701	570.37354	-1.0	12.510179	0.40393394	15.677246	8.585683	1.7991757	-12.364625	0.108869605	0.018780246	-0.0016261864	0.002230165	0.36382222	0.09161341	-0.053730316	0.0029090068
55	274999	11.695175751315222	188.80145	197.4773	543.5305	-1.0	331.09033	228.19276	556.62103	-1.0	12.447917	0.40082768	13.669475	10.331584	0.76840353	-12.30615	0.10788867	0.020267647	-0.0026745305	0.0022778849	0.36519966	0.10403756	-0.054999046	0.0028141825
56	279999	11.93342395014233	246.6324	224.84355	547.0821	-1.0	334.8849	234.6748	567.2578	-1.0	12.574853	0.4019385	13.856804	11.184629	0.5755877	-12.43922	0.10690688	0.0023935416	-0.001783675	0.0022160392	0.35994208	0.0040673064	-0.053615406	0.0028257496
57	284999	12.204601100285847	301.72034	219.70624	553.3275	-1.0	457.8487	153.29948	528.5636	-1.0	12.826141	0.40176126	14.260067	11.007189	0.57878923	-12.694948	0.10709043	0.002582656	-0.001230322	0.0023322701	0.35869187	0.0052294703	-0.05143519	0.0029729467
58	289999	12.476955026719306	203.38643	241.0088	546.72577	-4.9378924	458.65854	154.1556	550.408	-1.0	12.960242	0.39490074	14.56986	11.326756	0.58407414	-12.824295	0.10661941	0.0027102595	-2.1154165e-05	0.0025144743	0.35745648	0.0049601896	-0.049327858	0.00280826
59	294999	12.753401386472914	88.53309	166.90347	546.94867	-1.418134	472.733	159.50021	573.8658	-1.0	13.055101	0.3907264	14.500916	11.438808	0.5657044	-12.920316	0.10539337	0.0027099946	0.0010240565	0.0026971377	0.35821632	0.0051140627	-0.04856505	0.0029635173
60	299999	12.980657674339083	116.10181	160.82854	532.074	-1.0	309.54327	257.74106	569.54736	-1.0	13.195805	0.40010002	14.379464	11.690881	0.6291804	-13.060987	0.10632345	0.0025884828	0.0021270022	0.0027854936	0.3550979	0.005087383	-0.045980435	0.0028844622
61	304999	13.248290199836095	41.58787	119.41609	596.2587	-1.3839413	437.93085	196.18631	574.07196	-1.0	13.401534	0.41361654	21.340578	8.373385	2.4479306	-13.261511	0.107229225	0.0238674	0.00365122	0.0030462309	0.3565433	0.090849526	-0.04552744	0.0029543175
62	309999	13.497225292722383	77.01499	123.77234	434.98544	-1.2762799	363.98395	239.47833	541.835	-1.0	13.561081	0.3834157	14.753537	12.028949	0.6769306	-13.422819	0.10832715	0.02674277	0.0050488054	0.002777049	0.3563277	0.09648371	-0.044844322	0.0030162928
63	314999	13.767645895017518	83.41304	166.25107	536.51654	-1.0	454.81406	163.46066	536.93066	-1.0	13.6841545	0.3796212	15.339216	11.967684	6.399292	-13.549139	0.109589405	0.01695065	0.0061838874	0.0027639486	0.35076708	0.059862223	-0.04319959	0.002783207
64	319999	13.985243129067952	73.967	148.65347	587.8094	-1.0	264.64938	264.579	552.07904	-1.0	13.778219	0.38576263	15.287546	9.452301	2.5769103	-13.639381	0.112748414	0.029344674	0.00442658	0.0029233228	0.3518557	0.09168596	-0.042286385	0.002798183
65	324999	14.272095932099555	352.5049	226.77756	576.8376	41.84872	542.9811	20.598139	565.34357	488.652	13.803535	0.38451254	15.794849	11.881454	0.7953386	-13.6622095	0.11326316	0.0330362	0.0073966463	0.0030928003	0.3509814	0.102257945	-0.04102467	0.002818273
66	329999	14.546605438722505	238.37444	238.34966	565.39197	-1.0	458.54672	155.95639	538.75696	-1.0	13.866438	0.38065904	15.630317	12.399587	0.81577766	-13.72238	0.11237521	0.032848258	0.007740039	0.002856046	0.3511609	0.104318686	-0.04224285	0.0028947848
67	334999	14.832881855699751	241.66367	207.96617	574.9044	17.175402	522.4691	29.987753	567.04584	470.41144	13.899537	0.3690077	15.038398	11.779636	0.8190254	-13.753397	0.11274878	0.034394633	0.007306166	0.0030436623	0.3525001	0.096723564	-0.041195694	0.003366114
68	339999	15.085229211184714	226.4783	241.12502	564.1896	-1.0	392.95065	207.03252	545.9733	-1.0	13.968523	0.37799487	15.273182	6.519272	1.7491804	-13.826472	0.11302688	0.0309639	0.008132241	0.0029210295	0.35340947	0.0917452	-0.04077902	0.0028080295
69	344999	15.341331388950348	219.44295	261.10452	584.4426	-1.0	466.39575	240.27661	652.9111	-1.0	14.1053	0.36843762	15.27497	12.663147	0.76803523	-13.9666815	0.1129081	0.034770038	0.0081249485	0.002869533	0.35223845	0.09843107	-0.038665086	0.0027964364
70	349999	15.59642361442248	296.25473	192.93877	580.7414	24.075762	503.25082	261.7804	677.90826	-1.0	14.3263035	0.37859914	15.531314	8.285496	1.5452372	-14.193017	0.11275691	0.04081996	0.0075686118	0.0027799855	0.35384634	0.11615705	-0.03650622	0.0029026181
71	354999	15.837481939925087	179.12602	194.01804	587.3596	-1.0	351.5657	237.95978	610.4723	-1.0	14.5845785	0.36624596	15.74959	12.9403	0.76803225	-14.446653	0.113416806	0.029439978	0.008091887	0.0027590622	0.35170636	0.085426755	-0.03417926	0.0026065093
72	359999	16.09719876686732	589.37103	65.0208	658.1916	502.1464	516.69403	245.85385	713.8809	-1.0	14.806523	0.3693981	16.352076	12.991767	1.2730786	-14.668637	0.112511255	0.025628747	0.008345614	0.0029017504	0.35141665	0.074121594	-0.032400057	0.0025748971
73	364999	16.381108570430015	365.2797	262.4484	641.4011	33.222874	533.67944	94.63648	628.284	269.74365	15.05965	0.36323032	16.16463	10.614304	0.99304396	-14.923809	0.11461834	0.037207894	0.008273178	0.0028975965	0.35523325	0.10585005	-0.029754337	0.0026519797
74	369999	16.65711776614189	238.03482	202.28445	633.04834	-1.0	593.93713	199.60152	689.66516	-1.0	15.245283	0.3554521	16.58217	13.998078	0.8993339	-15.106815	0.11289275	0.02163929	0.009041029	0.0028685534	0.35065693	0.06223509	-0.028024914	0.002442492
75	374999	16.84857567800416	133.92726	193.92276	532.5306	-1.0	197.56055	301.5219	679.499	-1.3631893	15.377372	0.37307075	17.576366	13.139141	2.1900902	-15.23105	0.11443479	0.030605936	0.009679631	0.002944511	0.35086933	0.090253495	-0.027856797	0.0025587406
76	379999	17.104643256730505	429.0687	280.79108	706.51086	54.10903	525.3342	271.0536	725.80725	-1.0	15.496453	0.39429188	16.90457	12.197397	1.4483901	-15.351506	0.11587905	0.040460553	0.012163399	0.003169902	0.35436168	0.1377964	-0.02865311	0.0025770103
77	384999	17.377991895013384	297.77185	244.63768	724.36676	-1.0	565.5056	201.08386	668.39734	-1.0	15.646893	0.40915775	17.040749	14.260312	0.84969074	-15.498781	0.11532949	0.022520142	0.0149791045	0.0029074918	0.3512096	0.08006417	-0.028623188	0.0027452593
78	389999	17.5959983149502	181.92671	253.17162	698.0381	-1.0	333.72034	335.067	693.46094	-2.7574668	15.735205	0.41865245	17.197697	13.953836	1.1695228	-15.581826	0.11535979	0.026179198	0.015180872	0.002767369	0.35292304	0.09479439	-0.026980564	0.0028294942
79	394999	17.837729162308904	97.674934	181.39902	712.97076	-1.4825106	474.0175	313.24017	746.89124	-1.0	15.921566	0.4365747	17.386208	14.333274	1.3870754	-15.774794	0.115830004	0.028012495	0.015543333	0.0027402258	0.3532693	0.11126582	-0.024848346	0.0023957598
80	399999	18.094425409899817	147.38225	214.77458	636.90356	-1.0	519.3813	264.97324	731.75446	-1.0	16.244802	0.4467257	17.689915	14.559543	7.6900306	-16.09801	0.11634153	0.02429275	0.014673525	0.0026255588	0.35250616	0.100771554	-0.025090078	0.0024270685
81	404999	18.318576608366435	527.66876	155.054	661.2108	310.274	361.3077	300.80548	690.13477	-1.0	16.457085	0.45825434	17.965406	14.909166	0.95538145	-16.310606	0.1151802	0.0024818925	0.014369778	0.0026861485	0.3501213	0.004035654	-0.022640001	0.0029587704
82	409999	18.589148448374537	604.83295	138.47362	726.4276	411.094	586.94446	203.98302	708.1704	-1.0	16.797009	0.46361253	18.480244	14.827397	0.96687937	-16.653526	0.11648288	0.0026122255	0.0140931	0.002741811	0.35148135	0.0040740236	-0.022572443	0.002537945
83	414999	18.832422693106864	230.41042	253.83458	706.483	-1.0	459.8248	303.5819	689.4691	-1.0	17.109585	0.46967366	18.653364	15.03061	0.9665264	-16.962997	0.11665893	0.00248697	0.013315027	0.002779771	0.35134166	0.004211526	-0.022145199	0.0029151055
84	419999	19.10734346959326	224.74113	240.73901	676.70746	-1.0	586.2761	197.42531	703.8407	-1.0	17.492144	0.46032476	19.097588	15.574085	0.9818531	-17.350124	0.117139004	0.002507716	0.01356426	0.0028784424	0.3503454	0.0040972	-0.020114267	0.0026683754
85	424999	19.368324592577085	179.51216	268.53275	694.1303	-1.0	513.7908	260.5764	692.1118	-1.0	17.920843	0.4690304	19.551264	16.156075	0.98970354	-17.779707	0.11541381	0.0025769873	0.01352699	0.0027100192	0.3521112	0.004109887	-0.019467827	0.0025890148
86	429999	19.625860038201015	264.27155	255.58209	703.69775	-1.0	513.78796	259.74432	667.1567	-1.0	18.325537	0.48136982	20.12046	16.575748	1.0208371	-18.18316	0.114983775	0.0024464384	0.014907072	0.0027500126	0.3518359	0.0041273762	-0.02024215	0.0028206476
87	434999	19.85484161529276	265.68887	267.6675	713.636	-1.0	393.87042	324.29047	701.09393	-1.0	18.663729	0.48080423	20.39433	16.948362	1.0895791	-18.517332	0.11541943	0.0023227124	0.014740454	0.0027806354	0.35183385	0.004260544	-0.020339472	0.0027087692
88	439999	20.130156256490285	110.95294	190.19666	617.4601	-1.0	595.1877	200.5038	723.44244	-1.0	18.915777	0.4844033	20.773407	17.030155	1.1054281	-18.769175	0.11501081	0.002406831	0.0143581815	0.002864555	0.3526234	0.004353258	-0.01892438	0.0026260025
89	444999	20.38630399485429	349.1996	289.49792	703.59534	22.323109	519.18713	265.14667	716.3557	-1.0	19.275986	0.49274546	20.95996	17.506674	1.102792	-19.131826	0.116468675	0.002392353	0.012648358	0.00282357	0.35420313	0.004335481	-0.018274607	0.0026022934
90	449999	20.61562892364131	231.65857	274.167	727.24115	-1.0	372.19275	310.53668	683.9676	-6.196409	19.624563	0.51371956	21.428402	17.639008	1.1116215	-19.4821	0.117854774	0.0024182454	0.01289779	0.0028816857	0.35371205	0.0043995036	-0.019807095	0.0026494444
91	454999	20.90536230478022	51.991688	593.74384	550.7824	-782.38525	636.0584	30.88493	676.70416	567.129	19.695658	0.57766956	22.948256	17.337366	30.322788	-19.548813	0.12037163	0.019350912	0.013354199	0.0031459332	0.35524663	0.06651563	-0.019121408	0.0026590244
92	459999	21.177174474596978	280.5858	245.55026	686.4982	-1.0	587.60535	202.40901	722.2383	-1.0	19.450546	0.77889913	22.527544	-3.8485632	51.361736	-19.2878	0.12267804	0.042552166	0.015727514	0.002972319	0.36708453	0.16638355	-0.019031702	0.002657343
93	464999	21.447694414655366	387.7124	253.30249	688.95355	105.23033	587.29425	201.31178	693.3961	-1.0	19.128296	0.8333409	25.074858	6.6571827	20.974117	-18.953215	0.12192524	0.03829216	0.01382211	0.0029756497	0.37012956	0.14833778	-0.019775406	0.0026031751
94	469999	21.72356143044101	197.95114	247.46242	673.4043	-1.530103	597.6381	201.32037	710.3017	-1.0	18.739798	0.9499299	27.901371	-11.702668	27.644253	-18.555853	0.12350523	0.04959023	0.01468432	0.0029266921	0.37616748	0.19581361	-0.01953874	0.0025552853
95	474999	21.999992256098324	257.29614	282.39014	682.1824	-1.7594615	598.70795	201.39238	694.56525	-1.0	18.601948	0.89901	33.065834	11.134473	23.293879	-18.425055	0.12442495	0.045001198	0.01622476	0.002936677	0.3753891	0.17889181	-0.019774454	0.0026687551
96	479999	22.251244401070807	200.07945	284.71683	723.4513	-1.0	465.3895	305.47324	702.5205	-1.0	18.528421	1.2124772	25.340755	-38.23637	97.77991	-18.355864	0.12618159	0.040936083	0.016876142	0.0029358403	0.38006198	0.15900417	-0.019547068	0.0025172946
97	484999	22.52743459953202	187.1354	254.02686	691.7721	-1.0488703	584.0172	196.08972	687.2162	-1.0	18.396784	0.8830825	26.587543	11.543497	43.351173	-18.220394	0.12724932	0.04679775	0.014833151	0.00319775	0.382433	0.17925648	-0.019187046	0.0024561132
98	489999	22.76899744225873	442.35254	290.5016	715.1379	-1.0	464.49228	307.6484	706.07056	-1.0	18.335459	0.90740484	31.68937	7.2305636	12.359389	-18.159668	0.12461069	0.028856926	0.016266873	0.0028189302	0.37992805	0.117157	-0.021004621	0.002616134
