Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
12	59999	1.4547682558165655	1.2355804	3.3678553	7.8903375	-34.318073	7.621286	10.318012	25.220938	-1.0	0.28489128	0.5028418	2.141786	-6.373889	3.106547	-0.45788082	0.30309218	0.82936895	0.010793507	0.0014645467	0.19488637	0.19428885	-0.027357722	0.002920793
13	64999	1.5958465479479895	1.6015174	3.4543054	9.205719	-15.479821	7.973039	25.32798	53.398956	-37.264126	0.39680475	0.4754698	2.2386682	-4.305554	2.0773203	-0.5405737	0.36117345	1.0698515	0.012141438	0.0015944006	0.19613047	0.19167843	-0.02657213	0.0028559978
14	69999	1.7277536236577564	0.38873225	7.678255	16.921778	-54.805573	15.715744	16.28119	52.55553	-1.0	0.5329963	0.47732773	3.6867495	-2.136498	2.3966253	-0.74896836	0.32860902	1.0128571	0.015379667	0.0023094856	0.1960284	0.19720048	-0.024510361	0.0028076617
15	74999	1.8583270130554834	2.1162004	3.077798	16.06707	-1.0	11.088342	10.059929	22.695404	-1.0	0.6479746	0.45798588	2.4172504	-1.0148911	1.6784953	-0.8767136	0.33280763	1.0139415	0.015569281	0.0028993285	0.20102046	0.21668091	-0.021067454	0.0031267374
16	79999	1.9965187276071972	1.8077383	3.802584	7.689352	-27.577578	-21.551733	87.64822	18.418894	-283.25375	0.6255284	0.4614792	2.7629862	-1.3716992	2.0853076	-0.8118457	0.3642395	1.1708698	0.01772173	0.0035446635	0.2099892	0.24855852	-0.018846463	0.0024547372
17	84999	2.1270239531993864	1.4425341	3.0299518	8.122631	-1.0	6.4774065	9.441729	22.440434	-1.0	0.52659875	0.48406497	2.2535453	-15.766421	6.5125313	-0.69946575	0.39089	1.3136029	0.024977488	0.0038177606	0.21465454	0.26727766	-0.020061364	0.0028492068
18	89999	2.264782717294163	1.1772656	2.83619	9.5331	-1.1168233	14.582621	15.783712	48.375187	-1.0	0.5206169	0.41382024	1.7672411	-1.2945014	1.2504002	-0.683521	0.35877016	1.1263436	0.029142914	0.0035357445	0.20758276	0.23863572	-0.021785177	0.0026086129
19	94999	2.3959848659568364	0.64039963	11.715179	25.999157	-71.248146	6.196912	9.437821	23.854933	-1.0	0.6562971	0.41375282	3.496142	-0.8497528	1.4765683	-0.8135818	0.33611062	1.0530175	0.032015815	0.003712226	0.20254846	0.2178842	-0.023711335	0.0028893105
20	99999	2.526326174736023	1.8698828	4.073185	26.145828	-1.0	6.0819407	13.173646	35.48443	-1.0	0.529012	0.4302641	2.1764646	-1.3190604	1.428175	-0.6649049	0.33745483	1.0187281	0.040133074	0.0036711816	0.20544551	0.22806284	-0.026876159	0.0028180627
21	104999	2.655552830364969	1.9142151	3.502233	12.63832	-1.0	9.498257	11.23085	30.679573	-1.0	0.38890934	0.4708738	4.2627983	-13.536658	5.7017007	-0.5182579	0.34309807	1.039937	0.041244842	0.0042719743	0.20694841	0.23339476	-0.02735921	0.002786381
22	109999	2.78727463444074	1.308226	3.0301688	9.001854	-13.713384	8.86651	10.40175	26.59228	-1.0	0.45580858	0.40002826	1.9991903	-0.998481	2.062493	-0.5670852	0.34807983	1.1006464	0.05585692	0.0025397053	0.21720034	0.28596985	-0.027698563	0.0028514317
23	114999	2.917146445578999	1.3901393	2.9472632	7.899393	-1.0	7.038368	9.918615	20.660543	-1.0	0.6946239	0.36932743	2.5805938	-2.0067403	2.5195043	-0.8042539	0.41361967	1.3337938	0.05720894	0.0023874072	0.22534528	0.3116234	-0.0266005	0.0027808847
24	119999	3.044326205584738	0.9517802	8.605934	8.803397	-148.7313	6.3944254	9.4776325	22.102045	-1.0	0.78974736	0.4264128	2.2427955	-15.95105	6.671608	-0.8989732	0.3632605	1.1487402	0.053514965	0.0023811604	0.2161502	0.27632248	-0.025036998	0.0027119494
25	124999	3.1724223717053732	1.327698	2.954552	11.066187	-1.0333569	15.487076	24.663935	83.476845	-1.0	0.7581905	0.37390077	1.9424515	-0.765	0.94359314	-0.8684838	0.39439994	1.2318249	0.05234673	0.002119732	0.22175953	0.28148884	-0.024427122	0.0026344815
26	129999	3.301663791537285	1.266851	2.9274695	8.131676	-1.0	6.9594946	8.130256	19.46963	-1.0	0.897103	0.36256477	3.7962985	-2.1746693	1.3071586	-0.98709553	0.38927117	1.2919149	0.050161134	0.0025133751	0.21785015	0.2793321	-0.02409355	0.0026538149
27	134999	3.429621854027112	1.2750475	2.9221137	8.853298	-1.0	6.0239663	8.868331	21.728098	-1.0	1.0848614	0.3265717	4.025613	-1.2196002	1.6552627	-1.1733168	0.44002685	1.4054335	0.047857556	0.0026909886	0.23917724	0.34423676	-0.02280549	0.0026309127
28	139999	3.560456655157937	1.3495294	3.088291	25.705698	-1.0	7.2728515	8.3552475	18.52327	-1.0	1.1515839	0.31002614	6.1740656	-0.8078059	1.7667309	-1.2350816	0.43816328	1.3919034	0.042167097	0.0025430599	0.22992466	0.32207444	-0.020891204	0.0026238898
29	144999	3.689795393877559	1.227132	2.8064954	7.7521	-1.285622	6.6737723	9.5662155	20.39775	-1.0	1.1859834	0.29707146	2.643133	-1.0179242	1.2341511	-1.2667121	0.41146734	1.3302603	0.040681146	0.0019797033	0.22227414	0.30404267	-0.018879205	0.0025210418
30	149999	3.8225640876425637	1.35761	3.9233541	58.74967	-1.0	5.540593	8.404822	22.17797	-1.0	1.2523029	0.29295665	4.336881	-1.9893725	3.8902438	-1.3361473	0.3497852	1.1973293	0.04202303	0.0021772077	0.21697222	0.30358195	-0.01774352	0.0025717078
31	154999	3.9517349101437462	1.3092997	2.9575162	16.887815	-1.0	2.9807253	5.8863635	14.639009	-1.0	1.3324164	0.28637725	2.5354967	0.1991243	0.7550823	-1.420446	0.34106156	1.0920899	0.043126233	0.0023150656	0.22192991	0.3083504	-0.016706826	0.0025365993
32	159999	4.082630162636439	1.2637378	2.8853273	9.426345	-1.0648117	7.3185654	10.471899	23.168915	-1.0	1.4143113	0.2846271	4.264896	-0.057432156	1.3315692	-1.4989775	0.4721544	1.5433316	0.043627672	0.0021258881	0.23357585	0.34320334	-0.016922722	0.0026110245
33	164999	4.214631428917249	1.3230498	2.9225771	8.374152	-1.718733	7.507989	10.480393	22.992931	-1.0	1.4818902	0.26590034	2.3239434	0.2784954	0.8599457	-1.5645071	0.36762646	1.1996975	0.04367026	0.0021877978	0.22250713	0.3059085	-0.015455777	0.0025721511
34	169999	4.342414108978377	1.4266266	3.0253234	8.505511	-1.6426328	8.161457	9.518798	21.336784	-1.55226	1.6141617	0.25636908	5.5136447	-0.5807614	1.7469075	-1.6891246	0.46352088	1.5063212	0.04419132	0.0022582752	0.22883992	0.3238037	-0.014054533	0.0026478197
35	174999	4.470751765767734	1.2915902	2.9133186	8.222338	-1.0	5.950219	9.122011	22.904299	-1.0	1.7257838	0.2532937	7.492432	0.6357777	1.4278891	-1.7934531	0.4101418	1.3411976	0.043810807	0.0023393454	0.22503364	0.32254723	-0.012070024	0.0026548698
36	179999	4.5999486228492525	1.0669839	2.7820964	8.680305	-1.9238348	1.1135652	2.7641747	5.3691373	-1.0	1.8227851	0.23277234	2.622331	-0.22418037	0.71517956	-1.8923634	0.45470157	1.4928073	0.040355667	0.0035984684	0.22471856	0.32918566	-0.010691485	0.002687039
37	184999	4.729513169262145	1.2931556	2.8669012	7.8109465	-1.5576581	7.3707733	10.469215	23.61095	-1.0	1.8820605	0.219853	2.9947937	1.0279884	9.32899	-1.9530488	0.5027132	1.6309093	0.035411786	0.0026963092	0.22209783	0.3205322	-0.0104735065	0.002802715
38	189999	4.858707187043296	1.2279925	2.8670063	7.393278	-1.0	7.2546816	8.549038	21.607513	-1.0	1.9078277	0.31272689	2.5808673	-14.325921	6.099211	-1.9715576	0.45839933	1.4638402	0.033393934	0.0024272043	0.22413428	0.3304692	-0.009614825	0.0028621103
39	194999	4.987069180938932	1.2756717	2.855834	7.59004	-1.0	6.6477003	9.771817	22.626856	-1.0	1.9887849	0.20514375	2.6780648	0.93113494	0.5740985	-2.0458605	0.43030146	1.3778425	0.03372052	0.0024413646	0.22753565	0.35736814	-0.008909827	0.002834926
40	199999	5.117321817013952	1.1770872	2.8020988	8.213113	-1.7372063	6.6347094	9.826273	23.872772	-1.0	2.073299	0.19911173	3.1837397	0.18123756	0.8316549	-2.1213539	0.44112876	1.4424182	0.03137851	0.0025224516	0.22081727	0.34284368	-0.007233815	0.0028996936
41	204999	5.24639613462819	1.1509255	2.7732162	7.9654717	-1.8954678	8.714063	9.935043	21.101301	-1.0	2.1136653	0.24364719	4.4005456	-7.833485	2.8402314	-2.1567605	0.41607338	1.3537722	0.030617075	0.0024426628	0.22338527	0.3615455	-0.006416721	0.0029044957
42	209999	5.377810281250212	1.1025654	2.7148616	9.209752	-1.0	9.273233	10.470963	22.847904	-1.0	2.1249754	0.19323781	2.8285277	1.3666573	0.5917047	-2.1682851	0.42086637	1.3383069	0.029229345	0.002580203	0.22627905	0.38123405	-0.005011296	0.0030277637
43	214999	5.5115337297651505	1.1309216	2.752882	7.678943	-2.3735292	9.296994	10.517371	22.217945	-1.0	2.120365	0.19335772	2.768492	1.435037	0.64511776	-2.1646125	0.45232588	1.4234637	0.028448014	0.0026425016	0.25152743	0.4762167	-0.0027371463	0.0029560665
44	219999	5.645292883780267	0.98543644	2.6860893	7.980573	-1.1749524	8.038855	9.438361	21.759132	-1.0	2.1374824	0.19736189	2.8400128	0.54858917	1.3575149	-2.1812215	0.4531848	1.4417713	0.025596505	0.0026885832	0.24745418	0.47702923	-0.0022750958	0.0032020875
45	224999	5.775044809248712	1.3271555	3.012306	7.9506087	-1.0	2.057342	4.986941	15.458442	-1.0	2.1616244	0.18380098	4.8720717	1.5373727	0.7540741	-2.203177	0.48646733	1.5040941	0.0250778	0.002729358	0.25126994	0.4833398	-0.00017913965	0.0030286585
46	229999	5.909264481531249	1.2252429	2.8940146	8.139622	-1.2087504	8.576029	9.807501	21.376661	-1.0	2.134854	0.1833674	2.9295077	1.468757	1.0079587	-2.177398	0.45481837	1.3948952	0.023545077	0.002510124	0.24259223	0.46858317	0.0007918888	0.0029922596
47	234999	6.042804560859998	1.25617	2.8891447	8.368189	-1.2112045	9.905101	11.152393	24.612331	-1.0	2.14844	0.1789751	3.0020862	1.4047952	0.6523926	-2.1863203	0.42450073	1.3131114	0.023997098	0.0025608446	0.24249297	0.47018468	0.0019277147	0.0029974226
48	239999	6.17520287891229	1.4102639	3.0360372	8.739476	-1.0	6.565525	9.676978	23.367386	-1.0	2.150624	0.18224907	2.8178542	1.5618967	0.59280276	-2.1925683	0.4028246	1.2736636	0.023955382	0.0025822471	0.24858251	0.5038711	0.002384734	0.0030260428
49	244999	6.309219219949511	1.2517828	2.8408267	7.539399	-1.7248058	7.304845	10.374064	22.223122	-1.0	2.1486378	0.25845885	2.769997	-10.694311	5.3731275	-2.1932411	0.5252663	1.6232853	0.024937125	0.0026448686	0.26535425	0.54737574	0.0022157922	0.0030171408
50	249999	6.439915328290727	1.3760986	2.9917827	7.9997745	-1.2291709	7.3833528	8.777623	22.6995	-1.0	2.1543467	0.18286628	2.8297982	1.2195611	0.6452317	-2.1925595	0.50744015	1.5412621	0.02494137	0.0024941198	0.27027974	0.5571187	0.0023319675	0.0030675845
51	254999	6.570324333839946	1.3127197	2.9219823	8.589443	-1.0	6.969138	9.905367	21.291838	-1.0	2.1569552	0.18549651	2.9982088	0.8563026	0.6957086	-2.2027617	0.46969342	1.4726919	0.024919134	0.0026914203	0.27408078	0.5858209	0.0013660633	0.003005139
52	259999	6.699015029403898	1.37336	2.9315143	7.6857667	-1.7423676	7.445642	10.67583	23.080303	-1.0	2.1234446	0.20733821	7.4499583	-2.3744385	1.7554567	-2.1627162	0.47941905	1.4490124	0.02076627	0.0032773954	0.28683227	0.6045483	0.001555314	0.002965451
53	264999	6.827145985100004	1.1524934	2.8002825	7.674754	-1.0	6.1262264	9.031089	20.641108	-1.0	2.0780318	0.19140388	5.3885593	0.32320145	2.0188391	-2.1265383	0.49364087	1.5053604	0.020800682	0.0027899651	0.27259776	0.5905811	0.0025291317	0.002948615
54	269999	6.961597065859371	1.2563473	3.1185312	30.530924	-2.184308	9.301256	10.417317	21.693169	-1.0	2.0923	0.1890256	4.024844	0.105823286	1.8370125	-2.136718	0.43251738	1.3723528	0.020328078	0.0029524888	0.27384612	0.5978744	0.0037571834	0.0029234416
55	274999	7.096471708350712	1.2695541	2.9077654	8.098502	-1.5666672	6.3410997	9.248587	21.993408	-1.0	2.1081479	0.19981115	6.398142	0.7884528	1.5164586	-2.152541	0.43611065	1.3316538	0.02116014	0.0029702068	0.26829395	0.5871623	0.0051545524	0.0028515784
56	279999	7.229965320163303	1.1823751	2.8425245	8.568575	-2.2900982	6.491019	9.47608	23.124474	-1.0	2.1277728	0.18671039	3.620063	0.6505435	0.7007847	-2.1682742	0.49469644	1.5278523	0.01908197	0.0026984178	0.28344747	0.6616315	0.0057163243	0.0028608358
57	284999	7.365812721716033	1.2798053	2.8361745	7.372616	-1.0	7.652646	10.826842	24.296583	-1.0	2.1305766	0.1839689	3.052038	1.5042136	1.2963394	-2.1727543	0.43717098	1.3666428	0.01755483	0.0027288466	0.28714624	0.66254866	0.0054656505	0.0028459763
58	289999	7.499663537277116	1.2147872	2.8455422	8.115541	-1.0	8.852194	10.27498	23.724829	-1.0	2.1114137	0.18258832	2.8070378	1.2394572	0.6329271	-2.149873	0.45959502	1.3817654	0.017682802	0.002667901	0.29023275	0.6687398	0.005561396	0.00273258
59	294999	7.634415545728472	1.1205624	2.7897465	7.9526916	-2.0483415	7.8651147	9.095986	20.863472	-1.0	2.1097171	0.1855495	3.078463	1.3790722	1.101847	-2.1533575	0.493012	1.4783015	0.018201372	0.0027701275	0.30459857	0.71438503	0.005864731	0.0027850422
60	299999	7.765167616671986	1.4036099	3.0803392	8.49877	-1.0	7.416209	10.515522	22.93965	-1.0	2.1240332	0.18725127	2.9996626	1.1409613	0.65765846	-2.165553	0.4624858	1.3982408	0.01852366	0.0027546391	0.29360655	0.67688483	0.0054228264	0.0027318804
61	304999	7.897723644706938	1.2604946	2.8734496	8.491474	-1.0	7.5368204	8.898327	22.727617	-1.0	2.1216226	0.18266815	2.9704027	1.1374929	1.1167543	-2.1618884	0.44267514	1.3259296	0.018714326	0.0026350534	0.2817998	0.64362353	0.006298176	0.0026835
62	309999	8.0301269475619	1.1945162	2.9377098	8.826537	-2.3002253	7.0389166	10.011125	21.933643	-1.0	2.1355083	0.18504198	2.7185512	1.521726	0.64755243	-2.1734397	0.43051073	1.3035954	0.019416032	0.002712792	0.2854148	0.66257006	0.0054996554	0.0026891718
63	314999	8.161453514695168	1.353004	3.0100274	8.180053	-2.2335303	7.897837	10.93873	22.46575	-1.0	2.14567	0.18319625	2.7604208	1.5366119	0.62637186	-2.1862679	0.41734725	1.2696456	0.019888593	0.0026810565	0.28798005	0.660172	0.0061433106	0.0027188167
64	319999	8.292548172142771	1.4173181	3.0091138	8.455044	-1.0	7.587648	8.928903	22.599834	-1.0	2.1714532	0.18772055	2.9415514	1.4482434	0.598568	-2.2149093	0.42312843	1.3004209	0.01867953	0.0026085153	0.2886166	0.6693362	0.0053739334	0.0027051235
65	324999	8.425748845338822	1.3384751	2.9682553	8.63898	-1.0	6.061767	8.917678	22.10552	-1.0	2.1730118	0.19340341	5.9358673	1.5607544	1.0591626	-2.2098765	0.39889288	1.2013232	0.019072132	0.002479502	0.2739999	0.6311468	0.005940585	0.002633264
66	329999	8.560002998378542	1.3136954	3.025312	8.271116	-1.0	6.449487	9.4058695	23.46417	-1.0	2.1867604	0.18641007	2.8784978	1.2866877	0.8314729	-2.226507	0.44258887	1.3129401	0.017866587	0.0026702143	0.29665878	0.6840059	0.006285605	0.0026713787
67	334999	8.693179464406438	1.3181027	2.9923327	7.732887	-1.5547068	6.9666166	9.883518	22.171246	-1.0	2.2057905	0.18996957	3.7165456	1.328871	0.66417307	-2.2445602	0.46772388	1.3925474	0.016032532	0.0025106315	0.2880219	0.6711097	0.006081388	0.0026997307
68	339999	8.825321452551417	1.3404473	3.0055358	8.995565	-1.0	7.682906	10.67875	21.910564	-1.0	2.217658	0.18497518	2.9073803	1.5599657	0.60809934	-2.2537837	0.40521684	1.2376708	0.016874338	0.0025731307	0.26652288	0.61289346	0.0055978117	0.0026262705
69	344999	8.958189099232357	1.4327956	3.0476725	8.273643	-1.0	7.4040003	10.503023	22.934963	-1.0	2.2324567	0.18774481	2.9215648	1.5012493	0.79484904	-2.2718003	0.3833598	1.1489899	0.017886557	0.002507796	0.27224076	0.6256738	0.006360603	0.0026803997
70	349999	9.086644835604561	1.4096822	3.0388386	9.47593	-1.0	6.4912887	9.244743	20.348783	-1.0	2.2384245	0.19004637	2.886759	1.4608737	0.6506746	-2.2724578	0.4348331	1.263555	0.018529382	0.0026596184	0.29876035	0.6985534	0.0062057013	0.0026274512
71	354999	9.21669030646483	1.2853105	3.0055408	8.448342	-1.0	7.67791	9.005713	20.92761	-1.0	2.2579308	0.2095959	8.661479	1.522067	1.5153823	-2.2961226	0.43355614	1.2918493	0.017779475	0.0026594014	0.2953431	0.6999816	0.006640541	0.0026726967
72	359999	9.34645358045896	1.3859601	3.0510828	9.294966	-1.0	7.008209	9.947998	20.82317	-1.0	2.2615292	0.19224341	2.884635	1.5924497	0.75026417	-2.3034487	0.40474874	1.2165296	0.016554909	0.0027270173	0.27506375	0.645816	0.006692833	0.0026844868
73	364999	9.477415381537543	1.7381908	3.3779664	10.792458	-1.5624366	9.355845	10.621831	24.23801	-1.0	2.2648413	0.18663783	2.8985705	1.6245452	0.5970288	-2.3063042	0.43760684	1.3116223	0.015055267	0.0028034744	0.28864434	0.69107455	0.0072460664	0.0027363205
74	369999	9.607056661380662	1.8799198	3.8059678	16.953754	-1.2286378	2.5628204	5.8924103	18.043915	-1.0	2.270667	0.19566207	4.281362	1.4947336	3.1276526	-2.3178275	0.4002728	1.1872562	0.014053482	0.0029639709	0.2752378	0.646534	0.00656026	0.002808392
75	374999	9.734936094747649	1.662962	3.6835346	22.870611	-1.0	6.466864	9.269704	21.197714	-1.0	2.2971	0.19534898	3.0771978	1.5723828	0.749358	-2.345388	0.350055	1.0586061	0.01438764	0.0028933252	0.2844974	0.6769155	0.0055192895	0.002838876
76	379999	9.864074572589661	1.8650395	3.8595076	25.748518	-1.0	6.184185	9.182111	23.140875	-1.4682763	2.3215387	0.19733505	2.9902735	0.8621331	1.433316	-2.373303	0.3885209	1.1364481	0.01560097	0.0027910166	0.29244652	0.6976643	0.007437033	0.0029765996
77	384999	9.989080458747017	3.2718053	6.3761086	54.64501	-1.0	8.969339	13.644875	36.03146	-1.0	2.3398418	0.20976716	3.2193952	1.6047676	2.819832	-2.3954227	0.40209213	1.1890622	0.015607648	0.0029216954	0.31369746	0.7941659	0.010335629	0.0027617868
78	389999	10.11550398144457	4.17495	14.515712	161.49042	-1.0	7.614587	9.234855	24.007357	-1.0	2.2628758	0.22440283	3.1586292	1.5055634	0.7506417	-2.328203	0.3869292	1.1538897	0.012362138	0.0030431936	0.2696026	0.6369284	0.010462909	0.0029196471
79	394999	10.246227140691545	1.7184643	3.557403	14.729746	-1.0	9.580568	10.857462	24.078537	-1.0	2.214423	0.20505343	2.9278078	1.5047363	1.2344114	-2.2691538	0.4168044	1.2469367	0.009872032	0.0029136755	0.28624973	0.68540156	0.013073784	0.0026985123
80	399999	10.374465042551359	1.9134563	3.7958157	11.359396	-1.0	7.8918543	11.620359	28.431385	-1.4683464	2.322076	0.21615581	3.6344402	1.4427159	0.73765314	-2.378448	0.38397875	1.1117884	0.0093176495	0.0029434238	0.27245077	0.6467709	0.014033944	0.0027383808
81	404999	10.500409694976277	2.429504	4.4692626	13.0295105	-1.0	7.1206956	11.047139	32.361286	-1.0	2.509379	0.2268298	3.4078205	1.6788377	1.1611131	-2.5801706	0.44457442	1.302112	0.012428376	0.002828095	0.2971726	0.7202804	0.013642499	0.0027817788
82	409999	10.627843444016245	2.3971355	4.7264442	13.918621	-1.880324	11.381418	13.4542055	35.65808	-1.0	2.6646066	0.23471272	3.4312477	1.7874146	1.2154706	-2.7322407	0.39477715	1.1307294	0.012451457	0.0028369888	0.28796312	0.66239077	0.015161581	0.0027435268
83	414999	10.757596977485552	2.1770766	4.458635	13.176929	-1.0753008	11.394393	15.873307	36.91756	-1.0	2.7729678	0.24854042	3.6656802	1.8460639	0.9603571	-2.8558252	0.36704886	1.0518296	0.010085345	0.002941741	0.27054763	0.6251339	0.0148218945	0.0028729965
84	419999	10.886880801121395	2.1473644	4.368456	16.615526	-2.09771	4.017096	7.678039	16.927078	-1.0	2.825455	0.24808028	3.899114	1.5376325	0.9879531	-2.897548	0.3658252	1.0531073	0.009975029	0.0029819768	0.26970565	0.6228972	0.015855942	0.0028877684
85	424999	11.012706591222022	3.18079	10.1585245	150.34698	-1.0380052	7.279937	8.326244	17.125072	-1.0	2.8373168	0.2522974	3.7672014	1.9588212	0.96237385	-2.9130304	0.34740737	0.98556197	0.010243057	0.0029088857	0.261235	0.5879297	0.01779036	0.0030260114
86	429999	11.139567729565833	4.5840564	18.230764	220.11707	-1.0	5.105402	10.703262	31.064114	-1.0	2.8755608	0.2610949	4.9053526	1.9311175	1.0809915	-2.9483678	0.3394798	0.9635858	0.010572737	0.0028718251	0.27783868	0.66902	0.018751545	0.0030651805
87	434999	11.261384973923365	9.207604	36.96788	215.34175	-1.0	1.4795493	2.8289773	7.098482	-1.0	3.0131197	0.27885395	5.2494273	2.0453446	24.284554	-3.084868	0.341785	0.96461725	0.009582876	0.00305386	0.28977528	0.6995865	0.02069585	0.0035990404
88	439999	11.386698755754365	2.565155	6.458265	67.20571	-1.0	8.084494	9.778539	27.39149	-1.0	3.1687298	0.28283897	4.216746	2.2508614	1.5640455	-3.2381055	0.30417755	0.85029644	0.0098569095	0.003062277	0.26539582	0.63323987	0.023753585	0.0033670547
89	444999	11.509243474470244	5.772758	21.98234	175.21492	-1.0	11.457001	13.146302	29.486021	-1.0	3.2808766	0.31477812	6.0617623	2.2875855	2.3244097	-3.3482113	0.38518468	1.1293328	0.009827673	0.0032538509	0.29149467	0.7161837	0.024323218	0.0033869531
90	449999	11.630922737320263	7.523397	23.255835	188.31763	-1.0	9.649527	14.770243	37.52684	-1.0	3.397426	0.34180385	5.2572165	1.9317362	1.9380994	-3.4623814	0.33350223	0.94273883	0.009660299	0.0032720007	0.264157	0.6024043	0.025867475	0.0036561678
91	454999	11.76532527645429	14.49085	51.668163	404.30112	-1.0	72.542984	177.56415	595.71405	-1.0	3.4835453	0.39186817	9.401541	2.218312	2.2665417	-3.559088	0.33172426	0.9806053	0.010836578	0.003495994	0.266898	0.61847067	0.026216993	0.0035320504
92	459999	11.926040907303491	43.905376	129.30939	585.5649	-1.0	186.98679	278.93106	625.4332	-1.0	3.7859	0.43535778	5.3904614	1.9634141	1.2703998	-3.8762028	0.31986874	0.9344262	0.009156985	0.0031619498	0.26853985	0.6105351	0.026562622	0.0035026094
93	464999	12.073319650159942	38.981857	124.40632	650.58167	-25.692793	135.45871	260.27524	699.80835	-1.0	4.251837	0.49265936	7.0739956	2.703762	1.4464374	-4.359671	0.30134654	0.8792373	0.007170433	0.00344757	0.25645664	0.57156014	0.026047107	0.0035515775
94	469999	12.20899168630441	50.058167	127.71638	673.8949	-1.0	60.984203	192.44934	634.1859	-67.67626	4.757453	0.53200483	6.7654614	2.8547366	1.6319243	-4.878568	0.34468323	1.0194042	0.0025850823	0.0045498395	0.25631097	0.5683162	0.02405288	0.003565245
95	474999	12.370264872047636	-2.8417773	215.17929	396.5515	-964.37964	185.3097	275.91052	610.3804	-1.0	5.072225	0.56709033	7.157704	2.9783664	1.215491	-5.2060266	0.3177105	0.92967963	-0.00014786558	0.003568042	0.25611413	0.5669433	0.023978498	0.0034244668
